Time (s)	 Pressure (bar)	 Rate (m3/D)
140590.0	177.7688987000000	3000.000000
140595.0	177.7688987000000	3000.000000
140600.0	177.7688986999999	3000.000000
140605.0	177.7688987000003	3000.000000
140610.0	177.7688986999987	3000.000000
140615.0	177.7688987000047	3000.000000
140620.0	177.7688986999823	3000.000000
140625.0	177.7688987000659	3000.000000
140630.0	177.7688986997539	3000.000000
140635.0	177.7688987009184	3000.000000
140640.0	177.7688986965724	3000.000000
140645.0	177.7688987127921	3000.000000
140650.0	177.7688986522594	3000.000000
140655.0	177.7688988781699	3000.000000
140660.0	177.7688980350615	3000.000000
140665.0	177.7689011815808	3000.000000
140670.0	177.7688894386263	3000.000000
140675.0	177.7689332637193	3000.000000
140680.0	177.7687697046497	3000.000000
140685.0	177.7695047684428	3000.000000
140690.0	177.7704228056939	3000.000000
140695.0	177.7702386922305	3000.000000
140700.0	177.7702880253110	3000.000000
140705.0	177.7702748065448	3000.000000
140710.0	177.7702783485044	3000.000000
140715.0	177.7702773994389	3000.000000
140720.0	177.7702776537396	3000.000000
140725.0	177.7702775856004	3000.000000
140730.0	177.7702776038583	3000.000000
140735.0	177.7702775989661	3000.000000
140740.0	177.7702776002770	3000.000000
140745.0	177.7702775999257	3000.000000
140750.0	177.7702776000199	3000.000000
140755.0	177.7702775999946	3000.000000
140760.0	177.7702776000014	3000.000000
140765.0	177.7702775999996	3000.000000
140770.0	177.7702776000001	3000.000000
140775.0	177.7702776000000	3000.000000
140780.0	177.7702776000000	3000.000000
140785.0	177.7702776000000	3000.000000
140790.0	177.7702776000000	3000.000000
140795.0	177.7702776000000	3000.000000
140800.0	177.7702776000000	3000.000000
140805.0	177.7702776000000	3000.000000
140810.0	177.7702776000000	3000.000000
140815.0	177.7702776000000	3000.000000
140820.0	177.7702776000000	3000.000000
140825.0	177.7702776000000	3000.000000
140830.0	177.7702776000000	3000.000000
140835.0	177.7702776000000	3000.000000
140840.0	177.7702776000000	3000.000000
140845.0	177.7702776000000	3000.000000
140850.0	177.7702776000000	3000.000000
140855.0	177.7702776000000	3000.000000
140860.0	177.7702776000000	3000.000000
140865.0	177.7702776000000	3000.000000
140870.0	177.7702776000000	3000.000000
140875.0	177.7702776000000	3000.000000
140880.0	177.7702776000000	3000.000000
140885.0	177.7702776000000	3000.000000
140890.0	177.7702776000000	3000.000000
140895.0	177.7702776000000	3000.000000
140900.0	177.7702776000000	3000.000000
140905.0	177.7702776000000	3000.000000
140910.0	177.7702776000000	3000.000000
140915.0	177.7702776000000	3000.000000
140920.0	177.7702776000000	3000.000000
140925.0	177.7702776000000	3000.000000
140930.0	177.7702776000000	3000.000000
140935.0	177.7702776000000	3000.000000
140940.0	177.7702776000000	3000.000000
140945.0	177.7702775999999	3000.000000
140950.0	177.7702776000003	3000.000000
140955.0	177.7702775999987	3000.000000
140960.0	177.7702776000047	3000.000000
140965.0	177.7702775999823	3000.000000
140970.0	177.7702776000659	3000.000000
140975.0	177.7702775997539	3000.000000
140980.0	177.7702776009185	3000.000000
140985.0	177.7702775965721	3000.000000
140990.0	177.7702776127928	3000.000000
140995.0	177.7702775522558	3000.000000
141000.0	177.7702777781837	3000.000000
141005.0	177.7702769350101	3000.000000
141010.0	177.7702800817728	3000.000000
141015.0	177.7702683379099	3000.000000
141020.0	177.7703121665454	3000.000000
141025.0	177.7701485960654	3000.000000
141030.0	177.7708837050693	3000.000000
141035.0	177.7718018149253	3000.000000
141040.0	177.7716176894745	3000.000000
141045.0	177.7716670260495	3000.000000
141050.0	177.7716538063469	3000.000000
141055.0	177.7716573485575	3000.000000
141060.0	177.7716563994245	3000.000000
141065.0	177.7716566537441	3000.000000
141070.0	177.7716565855993	3000.000000
141075.0	177.7716566038586	3000.000000
141080.0	177.7716565989661	3000.000000
141085.0	177.7716566002770	3000.000000
141090.0	177.7716565999258	3000.000000
141095.0	177.7716566000199	3000.000000
141100.0	177.7716565999947	3000.000000
141105.0	177.7716566000014	3000.000000
141110.0	177.7716565999996	3000.000000
141115.0	177.7716566000001	3000.000000
141120.0	177.7716566000000	3000.000000
141125.0	177.7716566000000	3000.000000
141130.0	177.7716566000000	3000.000000
141135.0	177.7716566000000	3000.000000
141140.0	177.7716566000000	3000.000000
141145.0	177.7716566000000	3000.000000
141150.0	177.7716566000000	3000.000000
141155.0	177.7716566000000	3000.000000
141160.0	177.7716566000000	3000.000000
141165.0	177.7716566000000	3000.000000
141170.0	177.7716566000000	3000.000000
141175.0	177.7716566000000	3000.000000
141180.0	177.7716566000000	3000.000000
141185.0	177.7716566000000	3000.000000
141190.0	177.7716566000000	3000.000000
141195.0	177.7716566000000	3000.000000
141200.0	177.7716566000000	3000.000000
141205.0	177.7716566000000	3000.000000
141210.0	177.7716566000000	3000.000000
141215.0	177.7716566000000	3000.000000
141220.0	177.7716566000000	3000.000000
141225.0	177.7716566000000	3000.000000
141230.0	177.7716566000000	3000.000000
141235.0	177.7716566000000	3000.000000
141240.0	177.7716566000000	3000.000000
141245.0	177.7716566000000	3000.000000
141250.0	177.7716566000000	3000.000000
141255.0	177.7716566000000	3000.000000
141260.0	177.7716566000000	3000.000000
141265.0	177.7716566000000	3000.000000
141270.0	177.7716566000000	3000.000000
141275.0	177.7716566000000	3000.000000
141280.0	177.7716566000000	3000.000000
141285.0	177.7716566000000	3000.000000
141290.0	177.7716566000000	3000.000000
141295.0	177.7716566000000	3000.000000
141300.0	177.7716566000000	3000.000000
141305.0	177.7716566000000	3000.000000
141310.0	177.7716565999999	3000.000000
141315.0	177.7716566000003	3000.000000
141320.0	177.7716565999987	3000.000000
141325.0	177.7716566000047	3000.000000
141330.0	177.7716565999823	3000.000000
141335.0	177.7716566000659	3000.000000
141340.0	177.7716565997539	3000.000000
141345.0	177.7716566009184	3000.000000
141350.0	177.7716565965724	3000.000000
141355.0	177.7716566127922	3000.000000
141360.0	177.7716565522589	3000.000000
141365.0	177.7716567781722	3000.000000
141370.0	177.7716559350532	3000.000000
141375.0	177.7716590816118	3000.000000
141380.0	177.7716473385109	3000.000000
141385.0	177.7716911643024	3000.000000
141390.0	177.7715276044365	3000.000000
141395.0	177.7722626646909	3000.000000
141400.0	177.7731807069556	3000.000000
141405.0	177.7729965918925	3000.000000
141410.0	177.7730459254016	3000.000000
141415.0	177.7730327065205	3000.000000
141420.0	177.7730362485109	3000.000000
141425.0	177.7730352994370	3000.000000
141430.0	177.7730355537407	3000.000000
141435.0	177.7730354856002	3000.000000
141440.0	177.7730355038584	3000.000000
141445.0	177.7730354989661	3000.000000
141450.0	177.7730355002770	3000.000000
141455.0	177.7730354999258	3000.000000
141460.0	177.7730355000199	3000.000000
141465.0	177.7730354999946	3000.000000
141470.0	177.7730355000014	3000.000000
141475.0	177.7730354999996	3000.000000
141480.0	177.7730355000001	3000.000000
141485.0	177.7730355000000	3000.000000
141490.0	177.7730355000000	3000.000000
141495.0	177.7730355000000	3000.000000
141500.0	177.7730355000000	3000.000000
141505.0	177.7730355000000	3000.000000
141510.0	177.7730355000000	3000.000000
141515.0	177.7730355000000	3000.000000
141520.0	177.7730355000000	3000.000000
141525.0	177.7730355000000	3000.000000
141530.0	177.7730355000000	3000.000000
141535.0	177.7730355000000	3000.000000
141540.0	177.7730355000000	3000.000000
141545.0	177.7730355000000	3000.000000
141550.0	177.7730355000000	3000.000000
141555.0	177.7730355000000	3000.000000
141560.0	177.7730355000000	3000.000000
141565.0	177.7730355000000	3000.000000
141570.0	177.7730355000000	3000.000000
141575.0	177.7730355000000	3000.000000
141580.0	177.7730355000000	3000.000000
141585.0	177.7730355000000	3000.000000
141590.0	177.7730355000000	3000.000000
141595.0	177.7730355000000	3000.000000
141600.0	177.7730355000000	3000.000000
141605.0	177.7730355000000	3000.000000
141610.0	177.7730355000000	3000.000000
141615.0	177.7730355000000	3000.000000
141620.0	177.7730355000000	3000.000000
141625.0	177.7730355000000	3000.000000
141630.0	177.7730355000000	3000.000000
141635.0	177.7730355000000	3000.000000
141640.0	177.7730355000000	3000.000000
141645.0	177.7730355000000	3000.000000
141650.0	177.7730355000000	3000.000000
141655.0	177.7730355000000	3000.000000
141660.0	177.7730355000000	3000.000000
141665.0	177.7730355000000	3000.000000
141670.0	177.7730355000000	3000.000000
141675.0	177.7730355000000	3000.000000
141680.0	177.7730355000000	3000.000000
141685.0	177.7730355000000	3000.000000
141690.0	177.7730354999999	3000.000000
141695.0	177.7730355000003	3000.000000
141700.0	177.7730354999987	3000.000000
141705.0	177.7730355000047	3000.000000
141710.0	177.7730354999823	3000.000000
141715.0	177.7730355000659	3000.000000
141720.0	177.7730354997539	3000.000000
141725.0	177.7730355009185	3000.000000
141730.0	177.7730354965721	3000.000000
141735.0	177.7730355127929	3000.000000
141740.0	177.7730354522561	3000.000000
141745.0	177.7730356781824	3000.000000
141750.0	177.7730348350151	3000.000000
141755.0	177.7730379817434	3000.000000
141760.0	177.7730262378789	3000.000000
141765.0	177.7730700666935	3000.000000
141770.0	177.7729064955041	3000.000000
141775.0	177.7736416098330	3000.000000
141780.0	177.7745597163723	3000.000000
141785.0	177.7743755893694	3000.000000
141790.0	177.7744249260771	3000.000000
141795.0	177.7744117063416	3000.000000
141800.0	177.7744152485504	3000.000000
141805.0	177.7744142994250	3000.000000
141810.0	177.7744145537440	3000.000000
141815.0	177.7744144855994	3000.000000
141820.0	177.7744145038587	3000.000000
141825.0	177.7744144989661	3000.000000
141830.0	177.7744145002770	3000.000000
141835.0	177.7744144999258	3000.000000
141840.0	177.7744145000199	3000.000000
141845.0	177.7744144999947	3000.000000
141850.0	177.7744145000014	3000.000000
141855.0	177.7744144999996	3000.000000
141860.0	177.7744145000001	3000.000000
141865.0	177.7744145000000	3000.000000
141870.0	177.7744145000000	3000.000000
141875.0	177.7744145000000	3000.000000
141880.0	177.7744145000000	3000.000000
141885.0	177.7744145000000	3000.000000
141890.0	177.7744145000000	3000.000000
141895.0	177.7744145000000	3000.000000
141900.0	177.7744145000000	3000.000000
141905.0	177.7744145000000	3000.000000
141910.0	177.7744145000000	3000.000000
141915.0	177.7744145000000	3000.000000
141920.0	177.7744145000000	3000.000000
141925.0	177.7744145000000	3000.000000
141930.0	177.7744145000000	3000.000000
141935.0	177.7744145000000	3000.000000
141940.0	177.7744145000000	3000.000000
141945.0	177.7744145000000	3000.000000
141950.0	177.7744145000000	3000.000000
141955.0	177.7744145000000	3000.000000
141960.0	177.7744145000000	3000.000000
141965.0	177.7744145000000	3000.000000
141970.0	177.7744145000000	3000.000000
141975.0	177.7744145000000	3000.000000
141980.0	177.7744145000000	3000.000000
141985.0	177.7744145000000	3000.000000
141990.0	177.7744145000000	3000.000000
141995.0	177.7744145000000	3000.000000
142000.0	177.7744145000000	3000.000000
142005.0	177.7744145000000	3000.000000
142010.0	177.7744145000000	3000.000000
142015.0	177.7744145000000	3000.000000
142020.0	177.7744145000000	3000.000000
142025.0	177.7744145000000	3000.000000
142030.0	177.7744145000000	3000.000000
142035.0	177.7744145000000	3000.000000
142040.0	177.7744145000000	3000.000000
142045.0	177.7744145000000	3000.000000
142050.0	177.7744145000000	3000.000000
142055.0	177.7744145000000	3000.000000
142060.0	177.7744145000000	3000.000000
142065.0	177.7744145000000	3000.000000
142070.0	177.7744145000000	3000.000000
142075.0	177.7744145000000	3000.000000
142080.0	177.7744145000000	3000.000000
142085.0	177.7744144999999	3000.000000
142090.0	177.7744145000003	3000.000000
142095.0	177.7744144999987	3000.000000
142100.0	177.7744145000048	3000.000000
142105.0	177.7744144999823	3000.000000
142110.0	177.7744145000659	3000.000000
142115.0	177.7744144997539	3000.000000
142120.0	177.7744145009184	3000.000000
142125.0	177.7744144965724	3000.000000
142130.0	177.7744145127921	3000.000000
142135.0	177.7744144522594	3000.000000
142140.0	177.7744146781700	3000.000000
142145.0	177.7744138350616	3000.000000
142150.0	177.7744169815809	3000.000000
142155.0	177.7744052386263	3000.000000
142160.0	177.7744490637193	3000.000000
142165.0	177.7742855046497	3000.000000
142170.0	177.7750205684428	3000.000000
142175.0	177.7759386056939	3000.000000
142180.0	177.7757544922305	3000.000000
142185.0	177.7758038253110	3000.000000
142190.0	177.7757906065448	3000.000000
142195.0	177.7757941485044	3000.000000
142200.0	177.7757931994389	3000.000000
142205.0	177.7757934537396	3000.000000
142210.0	177.7757933856004	3000.000000
142215.0	177.7757934038584	3000.000000
142220.0	177.7757933989662	3000.000000
142225.0	177.7757934002770	3000.000000
142230.0	177.7757933999258	3000.000000
142235.0	177.7757934000199	3000.000000
142240.0	177.7757933999947	3000.000000
142245.0	177.7757934000014	3000.000000
142250.0	177.7757933999996	3000.000000
142255.0	177.7757934000001	3000.000000
142260.0	177.7757934000000	3000.000000
142265.0	177.7757934000000	3000.000000
142270.0	177.7757934000000	3000.000000
142275.0	177.7757934000000	3000.000000
142280.0	177.7757934000000	3000.000000
142285.0	177.7757934000000	3000.000000
142290.0	177.7757934000000	3000.000000
142295.0	177.7757934000000	3000.000000
142300.0	177.7757934000000	3000.000000
142305.0	177.7757934000000	3000.000000
142310.0	177.7757934000000	3000.000000
142315.0	177.7757934000000	3000.000000
142320.0	177.7757934000000	3000.000000
142325.0	177.7757934000000	3000.000000
142330.0	177.7757934000000	3000.000000
142335.0	177.7757934000000	3000.000000
142340.0	177.7757934000000	3000.000000
142345.0	177.7757934000000	3000.000000
142350.0	177.7757934000000	3000.000000
142355.0	177.7757934000000	3000.000000
142360.0	177.7757934000000	3000.000000
142365.0	177.7757934000000	3000.000000
142370.0	177.7757934000000	3000.000000
142375.0	177.7757934000000	3000.000000
142380.0	177.7757934000000	3000.000000
142385.0	177.7757934000000	3000.000000
142390.0	177.7757934000000	3000.000000
142395.0	177.7757934000000	3000.000000
142400.0	177.7757934000000	3000.000000
142405.0	177.7757934000000	3000.000000
142410.0	177.7757934000000	3000.000000
142415.0	177.7757934000000	3000.000000
142420.0	177.7757934000000	3000.000000
142425.0	177.7757934000000	3000.000000
142430.0	177.7757934000000	3000.000000
142435.0	177.7757934000000	3000.000000
142440.0	177.7757934000000	3000.000000
142445.0	177.7757934000000	3000.000000
142450.0	177.7757934000000	3000.000000
142455.0	177.7757934000000	3000.000000
142460.0	177.7757934000000	3000.000000
142465.0	177.7757934000000	3000.000000
142470.0	177.7757934000000	3000.000000
142475.0	177.7757934000000	3000.000000
142480.0	177.7757934000000	3000.000000
142485.0	177.7757934000000	3000.000000
142490.0	177.7757934000000	3000.000000
142495.0	177.7757934000000	3000.000000
142500.0	177.7757933999999	3000.000000
142505.0	177.7757934000003	3000.000000
142510.0	177.7757933999987	3000.000000
142515.0	177.7757934000047	3000.000000
142520.0	177.7757933999823	3000.000000
142525.0	177.7757934000659	3000.000000
142530.0	177.7757933997539	3000.000000
142535.0	177.7757934009185	3000.000000
142540.0	177.7757933965721	3000.000000
142545.0	177.7757934127930	3000.000000
142550.0	177.7757933522561	3000.000000
142555.0	177.7757935781824	3000.000000
142560.0	177.7757927350151	3000.000000
142565.0	177.7757958817434	3000.000000
142570.0	177.7757841378789	3000.000000
142575.0	177.7758279666936	3000.000000
142580.0	177.7756643955041	3000.000000
142585.0	177.7763995098330	3000.000000
142590.0	177.7773176163723	3000.000000
142595.0	177.7771334893694	3000.000000
142600.0	177.7771828260771	3000.000000
142605.0	177.7771696063416	3000.000000
142610.0	177.7771731485504	3000.000000
142615.0	177.7771721994250	3000.000000
142620.0	177.7771724537440	3000.000000
142625.0	177.7771723855994	3000.000000
142630.0	177.7771724038587	3000.000000
142635.0	177.7771723989661	3000.000000
142640.0	177.7771724002770	3000.000000
142645.0	177.7771723999258	3000.000000
142650.0	177.7771724000199	3000.000000
142655.0	177.7771723999947	3000.000000
142660.0	177.7771724000014	3000.000000
142665.0	177.7771723999996	3000.000000
142670.0	177.7771724000001	3000.000000
142675.0	177.7771724000000	3000.000000
142680.0	177.7771724000000	3000.000000
142685.0	177.7771724000000	3000.000000
142690.0	177.7771724000000	3000.000000
142695.0	177.7771724000000	3000.000000
142700.0	177.7771724000000	3000.000000
142705.0	177.7771724000000	3000.000000
142710.0	177.7771724000000	3000.000000
142715.0	177.7771724000000	3000.000000
142720.0	177.7771724000000	3000.000000
142725.0	177.7771724000000	3000.000000
142730.0	177.7771724000000	3000.000000
142735.0	177.7771724000000	3000.000000
142740.0	177.7771724000000	3000.000000
142745.0	177.7771724000000	3000.000000
142750.0	177.7771724000000	3000.000000
142755.0	177.7771724000000	3000.000000
142760.0	177.7771724000000	3000.000000
142765.0	177.7771724000000	3000.000000
142770.0	177.7771724000000	3000.000000
142775.0	177.7771724000000	3000.000000
142780.0	177.7771724000000	3000.000000
142785.0	177.7771724000000	3000.000000
142790.0	177.7771724000000	3000.000000
142795.0	177.7771724000000	3000.000000
142800.0	177.7771724000000	3000.000000
142805.0	177.7771724000000	3000.000000
142810.0	177.7771724000000	3000.000000
142815.0	177.7771724000000	3000.000000
142820.0	177.7771724000000	3000.000000
142825.0	177.7771724000000	3000.000000
142830.0	177.7771724000000	3000.000000
142835.0	177.7771724000000	3000.000000
142840.0	177.7771724000000	3000.000000
142845.0	177.7771724000000	3000.000000
142850.0	177.7771724000000	3000.000000
142855.0	177.7771724000000	3000.000000
142860.0	177.7771724000000	3000.000000
142865.0	177.7771724000000	3000.000000
142870.0	177.7771724000000	3000.000000
142875.0	177.7771724000000	3000.000000
142880.0	177.7771724000000	3000.000000
142885.0	177.7771724000000	3000.000000
142890.0	177.7771724000000	3000.000000
142895.0	177.7771724000000	3000.000000
142900.0	177.7771724000000	3000.000000
142905.0	177.7771724000000	3000.000000
142910.0	177.7771724000000	3000.000000
142915.0	177.7771724000000	3000.000000
142920.0	177.7771724000000	3000.000000
142925.0	177.7771724000000	3000.000000
142930.0	177.7771724000000	3000.000000
142935.0	177.7771723999999	3000.000000
142940.0	177.7771724000004	3000.000000
142945.0	177.7771723999987	3000.000000
142950.0	177.7771724000048	3000.000000
142955.0	177.7771723999823	3000.000000
142960.0	177.7771724000660	3000.000000
142965.0	177.7771723997539	3000.000000
142970.0	177.7771724009184	3000.000000
142975.0	177.7771723965724	3000.000000
142980.0	177.7771724127921	3000.000000
142985.0	177.7771723522594	3000.000000
142990.0	177.7771725781702	3000.000000
142995.0	177.7771717350607	3000.000000
143000.0	177.7771748815841	3000.000000
143005.0	177.7771631386142	3000.000000
143010.0	177.7772069639171	3000.000000
143015.0	177.7770434064436	3000.000000
143020.0	177.7777784692911	3000.000000
143025.0	177.7786965057360	3000.000000
143030.0	177.7785123922193	3000.000000
143035.0	177.7785617253141	3000.000000
143040.0	177.7785485065440	3000.000000
143045.0	177.7785520485047	3000.000000
143050.0	177.7785510994387	3000.000000
143055.0	177.7785513537402	3000.000000
143060.0	177.7785512856005	3000.000000
143065.0	177.7785513038584	3000.000000
143070.0	177.7785512989662	3000.000000
143075.0	177.7785513002770	3000.000000
143080.0	177.7785512999258	3000.000000
143085.0	177.7785513000199	3000.000000
143090.0	177.7785512999947	3000.000000
143095.0	177.7785513000014	3000.000000
143100.0	177.7785512999996	3000.000000
143105.0	177.7785513000001	3000.000000
143110.0	177.7785513000000	3000.000000
143115.0	177.7785513000000	3000.000000
143120.0	177.7785513000000	3000.000000
143125.0	177.7785513000000	3000.000000
143130.0	177.7785513000000	3000.000000
143135.0	177.7785513000000	3000.000000
143140.0	177.7785513000000	3000.000000
143145.0	177.7785513000000	3000.000000
143150.0	177.7785513000000	3000.000000
143155.0	177.7785513000000	3000.000000
143160.0	177.7785513000000	3000.000000
143165.0	177.7785513000000	3000.000000
143170.0	177.7785513000000	3000.000000
143175.0	177.7785513000000	3000.000000
143180.0	177.7785513000000	3000.000000
143185.0	177.7785513000000	3000.000000
143190.0	177.7785513000000	3000.000000
143195.0	177.7785513000000	3000.000000
143200.0	177.7785513000000	3000.000000
143205.0	177.7785513000000	3000.000000
143210.0	177.7785513000000	3000.000000
143215.0	177.7785513000000	3000.000000
143220.0	177.7785513000000	3000.000000
143225.0	177.7785513000000	3000.000000
143230.0	177.7785513000000	3000.000000
143235.0	177.7785513000000	3000.000000
143240.0	177.7785513000000	3000.000000
143245.0	177.7785513000000	3000.000000
143250.0	177.7785513000000	3000.000000
143255.0	177.7785513000000	3000.000000
143260.0	177.7785513000000	3000.000000
143265.0	177.7785513000000	3000.000000
143270.0	177.7785513000000	3000.000000
143275.0	177.7785513000000	3000.000000
143280.0	177.7785513000000	3000.000000
143285.0	177.7785513000000	3000.000000
143290.0	177.7785513000000	3000.000000
143295.0	177.7785513000000	3000.000000
143300.0	177.7785513000000	3000.000000
143305.0	177.7785513000000	3000.000000
143310.0	177.7785513000000	3000.000000
143315.0	177.7785513000000	3000.000000
143320.0	177.7785513000000	3000.000000
143325.0	177.7785513000000	3000.000000
143330.0	177.7785513000000	3000.000000
143335.0	177.7785513000000	3000.000000
143340.0	177.7785513000000	3000.000000
143345.0	177.7785513000000	3000.000000
143350.0	177.7785513000000	3000.000000
143355.0	177.7785513000000	3000.000000
143360.0	177.7785513000000	3000.000000
143365.0	177.7785513000000	3000.000000
143370.0	177.7785513000000	3000.000000
143375.0	177.7785513000000	3000.000000
143380.0	177.7785513000000	3000.000000
143385.0	177.7785513000000	3000.000000
143390.0	177.7785512999999	3000.000000
143395.0	177.7785513000003	3000.000000
143400.0	177.7785512999987	3000.000000
143405.0	177.7785513000048	3000.000000
143410.0	177.7785512999823	3000.000000
143415.0	177.7785513000659	3000.000000
143420.0	177.7785512997539	3000.000000
143425.0	177.7785513009185	3000.000000
143430.0	177.7785512965721	3000.000000
143435.0	177.7785513127930	3000.000000
143440.0	177.7785512522560	3000.000000
143445.0	177.7785514781829	3000.000000
143450.0	177.7785506350133	3000.000000
143455.0	177.7785537817608	3000.000000
143460.0	177.7785420379547	3000.000000
143465.0	177.7785858662259	3000.000000
143470.0	177.7784222952947	3000.000000
143475.0	177.7791574123958	3000.000000
143480.0	177.7800755162245	3000.000000
143485.0	177.7798913894089	3000.000000
143490.0	177.7799407260671	3000.000000
143495.0	177.7799275063422	3000.000000
143500.0	177.7799310485587	3000.000000
143505.0	177.7799300994243	3000.000000
143510.0	177.7799303537435	3000.000000
143515.0	177.7799302855993	3000.000000
143520.0	177.7799303038586	3000.000000
143525.0	177.7799302989661	3000.000000
143530.0	177.7799303002770	3000.000000
143535.0	177.7799302999258	3000.000000
143540.0	177.7799303000199	3000.000000
143545.0	177.7799302999946	3000.000000
143550.0	177.7799303000014	3000.000000
143555.0	177.7799302999996	3000.000000
143560.0	177.7799303000001	3000.000000
143565.0	177.7799303000000	3000.000000
143570.0	177.7799303000000	3000.000000
143575.0	177.7799303000000	3000.000000
143580.0	177.7799303000000	3000.000000
143585.0	177.7799303000000	3000.000000
143590.0	177.7799303000000	3000.000000
143595.0	177.7799303000000	3000.000000
143600.0	177.7799303000000	3000.000000
143605.0	177.7799303000000	3000.000000
143610.0	177.7799303000000	3000.000000
143615.0	177.7799303000000	3000.000000
143620.0	177.7799303000000	3000.000000
143625.0	177.7799303000000	3000.000000
143630.0	177.7799303000000	3000.000000
143635.0	177.7799303000000	3000.000000
143640.0	177.7799303000000	3000.000000
143645.0	177.7799303000000	3000.000000
143650.0	177.7799303000000	3000.000000
143655.0	177.7799303000000	3000.000000
143660.0	177.7799303000000	3000.000000
143665.0	177.7799303000000	3000.000000
143670.0	177.7799303000000	3000.000000
143675.0	177.7799303000000	3000.000000
143680.0	177.7799303000000	3000.000000
143685.0	177.7799303000000	3000.000000
143690.0	177.7799303000000	3000.000000
143695.0	177.7799303000000	3000.000000
143700.0	177.7799303000000	3000.000000
143705.0	177.7799303000000	3000.000000
143710.0	177.7799303000000	3000.000000
143715.0	177.7799303000000	3000.000000
143720.0	177.7799303000000	3000.000000
143725.0	177.7799303000000	3000.000000
143730.0	177.7799303000000	3000.000000
143735.0	177.7799303000000	3000.000000
143740.0	177.7799303000000	3000.000000
143745.0	177.7799303000000	3000.000000
143750.0	177.7799303000000	3000.000000
143755.0	177.7799303000000	3000.000000
143760.0	177.7799303000000	3000.000000
143765.0	177.7799303000000	3000.000000
143770.0	177.7799303000000	3000.000000
143775.0	177.7799303000000	3000.000000
143780.0	177.7799303000000	3000.000000
143785.0	177.7799303000000	3000.000000
143790.0	177.7799303000000	3000.000000
143795.0	177.7799303000000	3000.000000
143800.0	177.7799303000000	3000.000000
143805.0	177.7799303000000	3000.000000
143810.0	177.7799303000000	3000.000000
143815.0	177.7799303000000	3000.000000
143820.0	177.7799303000000	3000.000000
143825.0	177.7799303000000	3000.000000
143830.0	177.7799303000000	3000.000000
143835.0	177.7799303000000	3000.000000
143840.0	177.7799303000000	3000.000000
143845.0	177.7799303000000	3000.000000
143850.0	177.7799303000000	3000.000000
143855.0	177.7799303000000	3000.000000
143860.0	177.7799303000000	3000.000000
143865.0	177.7799303000000	3000.000000
143870.0	177.7799302999999	3000.000000
143875.0	177.7799303000003	3000.000000
143880.0	177.7799302999987	3000.000000
143885.0	177.7799303000047	3000.000000
143890.0	177.7799302999823	3000.000000
143895.0	177.7799303000659	3000.000000
143900.0	177.7799302997539	3000.000000
143905.0	177.7799303009184	3000.000000
143910.0	177.7799302965724	3000.000000
143915.0	177.7799303127919	3000.000000
143920.0	177.7799302522592	3000.000000
143925.0	177.7799304781708	3000.000000
143930.0	177.7799296350583	3000.000000
143935.0	177.7799327815928	3000.000000
143940.0	177.7799210385815	3000.000000
143945.0	177.7799648640388	3000.000000
143950.0	177.7798013054203	3000.000000
143955.0	177.7805363611168	3000.000000
143960.0	177.7814544043949	3000.000000
143965.0	177.7812702922962	3000.000000
143970.0	177.7813196252935	3000.000000
143975.0	177.7813064065495	3000.000000
143980.0	177.7813099485032	3000.000000
143985.0	177.7813089994391	3000.000000
143990.0	177.7813092537402	3000.000000
143995.0	177.7813091856004	3000.000000
144000.0	177.7813092038584	3000.000000
144005.0	177.7813091989662	3000.000000
144010.0	177.7813092002770	3000.000000
144015.0	177.7813091999258	3000.000000
144020.0	177.7813092000199	3000.000000
144025.0	177.7813091999947	3000.000000
144030.0	177.7813092000014	3000.000000
144035.0	177.7813091999996	3000.000000
144040.0	177.7813092000001	3000.000000
144045.0	177.7813092000000	3000.000000
144050.0	177.7813092000000	3000.000000
144055.0	177.7813092000000	3000.000000
144060.0	177.7813092000000	3000.000000
144065.0	177.7813092000000	3000.000000
144070.0	177.7813092000000	3000.000000
144075.0	177.7813092000000	3000.000000
144080.0	177.7813092000000	3000.000000
144085.0	177.7813092000000	3000.000000
144090.0	177.7813092000000	3000.000000
144095.0	177.7813092000000	3000.000000
144100.0	177.7813092000000	3000.000000
144105.0	177.7813092000000	3000.000000
144110.0	177.7813092000000	3000.000000
144115.0	177.7813092000000	3000.000000
144120.0	177.7813092000000	3000.000000
144125.0	177.7813092000000	3000.000000
144130.0	177.7813092000000	3000.000000
144135.0	177.7813092000000	3000.000000
144140.0	177.7813092000000	3000.000000
144145.0	177.7813092000000	3000.000000
144150.0	177.7813092000000	3000.000000
144155.0	177.7813092000000	3000.000000
144160.0	177.7813092000000	3000.000000
144165.0	177.7813092000000	3000.000000
144170.0	177.7813092000000	3000.000000
144175.0	177.7813092000000	3000.000000
144180.0	177.7813092000000	3000.000000
144185.0	177.7813092000000	3000.000000
144190.0	177.7813092000000	3000.000000
144195.0	177.7813092000000	3000.000000
144200.0	177.7813092000000	3000.000000
144205.0	177.7813092000000	3000.000000
144210.0	177.7813092000000	3000.000000
144215.0	177.7813092000000	3000.000000
144220.0	177.7813092000000	3000.000000
144225.0	177.7813092000000	3000.000000
144230.0	177.7813092000000	3000.000000
144235.0	177.7813092000000	3000.000000
144240.0	177.7813092000000	3000.000000
144245.0	177.7813092000000	3000.000000
144250.0	177.7813092000000	3000.000000
144255.0	177.7813092000000	3000.000000
144260.0	177.7813092000000	3000.000000
