
time (s) rate (m3/d) pressure (bar)
4080.00	10000	159.7136433
4100.00	10000	159.7127745
4120.00	10000	159.7118968
4140.00	10000	159.7110218
4160.00	10000	159.7101499
4180.00	10000	159.7092899
4200.00	10000	159.7084217
4220.00	10000	159.7075659
4240.00	10000	159.7067122
4260.00	10000	159.7058608
4280.00	10000	159.7050116
4300.00	10000	159.7041646
4320.00	10000	159.7033084
4340.00	10000	159.7024543
4360.00	10000	159.7016134
4380.00	10000	159.7007737
4400.00	10000	159.6999367
4420.00	10000	159.6991014
4440.00	10000	159.6982685
4460.00	10000	159.6974372
4480.00	10000	159.696608
4500.00	10000	159.6957804
4520.00	10000	159.6949549
4540.00	10000	159.6941308
4560.00	10000	159.6933087
4580.00	10000	159.6924881
4600.00	10000	159.6916693
4620.00	10000	159.6908519
4640.00	10000	159.6900363
4660.00	10000	159.6892221
4680.00	10000	159.6884096
4700.00	10000	159.6875985
4720.00	10000	159.686789
4740.00	10000	159.6859808
4760.00	10000	159.6851742
4780.00	10000	159.6843689
4800.00	10000	159.6835651
4820.00	10000	159.682774
4840.00	10000	159.681984
4860.00	10000	159.6811847
4880.00	10000	159.6803871
4900.00	10000	159.6796005
4920.00	10000	159.678805
4940.00	10000	159.6780206
4960.00	10000	159.6772274
4980.00	10000	159.6764354
5000.00	10000	159.6756446
5020.00	10000	159.6748549
5040.00	10000	159.6740664
5060.00	10000	159.673279
5080.00	10000	159.6725042
5100.00	10000	159.6717302
5120.00	10000	159.6709567
5140.00	10000	159.6701848
5160.00	10000	159.6694034
5180.00	10000	159.668623
5200.00	10000	159.6678436
5220.00	10000	159.6670651
5240.00	10000	159.6662876
5260.00	10000	159.6655225
5280.00	10000	159.6647682
5300.00	10000	159.6640042
5320.00	10000	159.6632316
5340.00	10000	159.6624595
5360.00	10000	159.6616882
5380.00	10000	159.6609177
5400.00	10000	159.6601595
5420.00	10000	159.6594121
5440.00	10000	159.6586548
5460.00	10000	159.6578888
5480.00	10000	159.6571232
5500.00	10000	159.6563584
5520.00	10000	159.6555943
5540.00	10000	159.6548425
5560.00	10000	159.6541113
5580.00	10000	159.6533501
5600.00	10000	159.6525902
